"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"1547","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1548","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1549","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1550","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1551","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1552","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1553","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1554","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1555","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1556","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1557","False","1","0","none","0","False","True","False","False","False","1","True","21"
"1558","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1559","False","0","0","7bit","0","False","True","False","False","False","0","True","0"
"1560","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1561","False","0","0","7bit","0","False","True","False","False","True","0","True","3"
"1562","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1563","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1564","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"1565","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1566","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"1567","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1568","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1569","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1570","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1571","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"1572","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1573","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1574","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"1575","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1576","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1577","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","5"
"1578","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1579","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"1580","False","1","0","none","0","False","True","True","False","False","0","True","24"
"1581","False","1","0","none","0","False","True","True","False","False","0","True","8"
"1582","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1583","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1584","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1585","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1586","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1587","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1588","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1589","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1590","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1591","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1592","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1593","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1594","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1595","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1596","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1597","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1598","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1599","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1600","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1601","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1602","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1603","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1604","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1605","False","0","1","7bit","0","False","True","False","False","False","1","True","17"
"1606","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1607","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1608","False","1","0","none","0","False","False","True","False","True","0","True","23"
"1609","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1610","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1611","False","1","0","none","0","True","False","True","False","True","0","True","31"
"1612","False","0","0","7bit","0","False","True","False","False","False","0","True","8"
"1613","False","0","1","7bit","0","False","True","False","False","False","0","True","17"
"1614","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1615","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1616","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1617","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1618","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1619","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1620","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1621","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1622","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1623","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
